Differential genes in Nb2 neoblasts		
Gene id	foldChange	State
SMED30019555	0.906315083	NA
SMED30026987	0.976378634	NA
SMED30027339	0.917670974	NA
SMED30023584	1.280460541	NA
SMED30001414	0.611360471	NA
SMED30015915	0.931425658	NA
SMED30025815	0.924682712	NA
SMED30001755	0.662307176	NA
SMED30011708	0.842936406	NA
SMED30026925	0.728537894	NA
SMED30019784	0.611360471	NA
SMED30032743	0.818144159	NA
SMED30001783	1.08343457	NA
SMED30010054	0.968369947	NA
SMED30017760	1.589537223	NA
SMED30000009	0.908306985	NA
SMED30033428	0.556338028	NA
SMED30007612	0.695422535	NA
SMED30010903	0.596076459	NA
SMED30025746	0.695422535	NA
SMED30013404	0.596076459	NA
SMED30002127	0.529845741	NA
SMED30016221	0.596076459	NA
SMED30013006	0.596076459	NA
SMED30019330	0.695422535	NA
SMED30023542	0.737999425	NA
SMED30019145	0.596076459	NA
SMED30027182	0.529845741	NA
SMED30005285	0.596076459	NA
SMED30007890	0.596076459	NA
SMED30034947	0.794768612	NA
SMED30028296	0.618153365	NA
SMED30025933	0.695422535	NA
SMED30015954	0.596076459	NA
SMED30006374	0.596076459	NA
SMED30029462	0.596076459	NA
SMED30023181	0.695422535	NA
SMED30003744	0.695422535	NA
SMED30019480	1.093381096	NA
SMED30019008	0.950170296	NA
SMED30028289	0.764200588	NA
SMED30004025	1.205399061	NA
SMED30033413	1.148689009	NA
SMED30004467	1.412921976	NA
SMED30031930	0.847753186	NA
SMED30017140	1.380387589	NA
SMED30031832	1.324614353	NA
SMED30000989	0.650265228	NA
SMED30021122	0.650265228	NA
SMED30024133	0.650265228	NA
SMED30000939	0.650265228	NA
SMED30026323	0.624461052	NA
SMED30013844	0.650265228	NA
SMED30022687	0.650265228	NA
SMED30000156	1.119333804	NA
SMED30000174	1.589537223	NA
SMED30006260	0.72251692	NA
SMED30001816	0.72251692	NA
SMED30030164	0.650265228	NA
SMED30003336	0.650265228	NA
SMED30016036	0.650265228	NA
SMED30015890	1.589537223	NA
SMED30001391	1.225829554	NA
SMED30019534	1.153383717	NA
SMED30009325	0.650265228	NA
SMED30017181	1.1634757	NA
SMED30029859	0.859647682	NA
SMED30034364	1.169049179	NA
SMED30033721	0.618153365	NA
SMED30009033	0.556338028	NA
SMED30026464	0.556338028	NA
SMED30026114	0.505761844	NA
SMED30022443	0.618153365	NA
SMED30015894	0.618153365	NA
SMED30016833	0.635814889	NA
SMED30023829	1.135383731	NA
SMED30035636	0.618153365	NA
SMED30012692	0.618153365	NA
SMED30032947	0.618153365	NA
SMED30000840	0.706460988	NA
SMED30033222	0.618153365	NA
SMED30020008	0.618153365	NA
SMED30027595	0.635814889	NA
SMED30013122	0.618153365	NA
SMED30017663	0.618153365	NA
SMED30024945	0.88559931	NA
SMED30004590	0.650265228	NA
SMED30018337	0.650265228	NA
SMED30009779	0.635814889	NA
SMED30016333	0.578013536	NA
SMED30006239	0.578013536	NA
SMED30032195	0.635814889	NA
SMED30014501	0.715291751	NA
SMED30033518	0.650265228	NA
SMED30025554	0.635814889	NA
SMED30004216	0.635814889	NA
SMED30024572	0.650265228	NA
SMED30031444	0.650265228	NA
SMED30011977	1.422217516	NA
SMED30014190	0.859647682	NA
SMED30014713	0.892087217	NA
SMED30013336	0.826559356	NA
SMED30028293	0.93124403	NA
SMED30004851	0.817476286	NA
SMED30000470	1.241825956	NA
SMED30017618	1.231891348	NA
SMED30034068	0.794768612	NA
SMED30004617	0.441538118	NA
SMED30012833	1.236306729	NA
SMED30032644	0.875397311	NA
SMED30008983	0.92378949	NA
SMED30030673	1.010018444	NA
SMED30023091	0.794768612	NA
SMED30005793	0.99815428	NA
SMED30013874	1.222720941	NA
SMED30017564	0.866297787	NA
SMED30000032	1.192152918	NA
SMED30034221	0.441538118	NA
SMED30017263	0.817476286	NA
SMED30007008	1.254244215	NA
SMED30017369	1.316335513	NA
SMED30025404	0.772060937	NA
SMED30024736	1.064259118	NA
SMED30024983	0.867020304	NA
SMED30026702	0.920861709	NA
SMED30022282	0.769130915	NA
SMED30015529	0.913983903	NA
SMED30033216	0.947364185	NA
SMED30010775	0.794768612	NA
SMED30034557	0.725658298	NA
SMED30008978	0.858350101	NA
SMED30007385	0.794768612	NA
SMED30008738	1.124416956	NA
SMED30019647	1.149665287	NA
SMED30003796	0.894114688	NA
SMED30021806	1.406129082	NA
SMED30020433	1.721998659	NA
SMED30015436	1.589537223	NA
SMED30021902	1.721998659	NA
SMED30018843	1.854460094	NA
SMED30002619	0.917040706	NA
SMED30010254	0.998555435	NA
SMED30010815	0.909477483	NA
SMED30003798	0.934308139	NA
SMED30031244	1.002922296	NA
SMED30014180	0.983581044	NA
SMED30026229	1.173812103	NA
SMED30028090	0.863452319	NA
SMED30032166	2.119382964	NA
SMED30025018	0.943787726	NA
SMED30023471	1.192152918	NA
SMED30011781	1.136960653	NA
SMED30018579	0.987559017	NA
SMED30017432	1.362460477	NA
SMED30002907	2.781690141	NA
SMED30010832	0.969403867	NA
SMED30001855	0.899738051	NA
SMED30018883	1.238600434	NA
SMED30030034	1.082669486	NA
SMED30004333	0.510922679	NA
SMED30013165	1.143441293	NA
SMED30009551	1.08377538	NA
SMED30008430	1.589537223	NA
SMED30025452	0.850541848	NA
SMED30028172	1.152414487	NA
SMED30016852	1.589537223	NA
SMED30004149	1.490191147	NA
SMED30008524	0.814153212	NA
SMED30015224	0.951697446	NA
SMED30026316	1.135383731	NA
SMED30026883	0.578013536	NA
SMED30016254	0.97882029	NA
SMED30016005	1.118723209	NA
SMED30034705	0.961009611	NA
SMED30000536	0.794768612	NA
SMED30013426	0.264922871	NA
SMED30007759	1.300530455	NA
SMED30010813	0.794768612	NA
SMED30030481	1.152851173	NA
SMED30026836	0.976430009	NA
SMED30027044	1.05033025	NA
SMED30034635	1.324614353	NA
SMED30003355	1.142479879	NA
SMED30017632	0.874245473	NA
SMED30010384	1.041614392	NA
SMED30034295	0.731187123	NA
SMED30012659	1.419229664	NA
SMED30018865	1.457075788	NA
SMED30023834	1.136080285	NA
SMED30024758	1.192152918	NA
SMED30019300	1.117492836	NA
SMED30032005	0.728537894	NA
SMED30005410	1.430583501	NA
SMED30003173	1.372782147	NA
SMED30027781	1.510060362	NA
SMED30023887	1.145468801	NA
SMED30028978	1.589537223	NA
SMED30035002	1.181412801	NA
SMED30000015	1.082374701	NA
SMED30021807	1.137609974	NA
SMED30031524	0.764200588	NA
SMED30025245	1.107464459	NA
SMED30031427	1.087321475	NA
SMED30019740	1.047649534	NA
SMED30027433	0.892753783	NA
SMED30024560	0.879062252	NA
SMED30029319	0.945968494	NA
SMED30019014	0.910858409	NA
SMED30008805	0.874245473	NA
SMED30016539	0.874245473	NA
SMED30015659	1.490191147	NA
SMED30021131	1.589537223	NA
SMED30035232	1.490191147	NA
SMED30004931	1.589537223	NA
SMED30011429	1.412921976	NA
SMED30000146	1.788229376	NA
SMED30001207	1.300530455	NA
SMED30028800	1.08150866	NA
SMED30005738	0.974504269	NA
SMED30030230	1.029185212	NA
SMED30021262	0.926014804	NA
SMED30015251	1.030102694	NA
SMED30033494	1.112676056	NA
SMED30017353	2.119382964	NA
SMED30029959	1.854460094	NA
SMED30023691	1.112676056	NA
SMED30026552	1.854460094	NA
SMED30027773	1.39084507	NA
SMED30009913	2.119382964	NA
SMED30010263	1.854460094	NA
SMED30028554	1.854460094	NA
SMED30026172	0.952186549	NA
SMED30034887	2.119382964	NA
SMED30010674	1.854460094	NA
SMED30025596	1.129408027	NA
SMED30005150	1.217517873	NA
SMED30024571	1.457075788	NA
SMED30024662	1.39084507	NA
SMED30014459	1.095064706	NA
SMED30018906	1.214229823	NA
SMED30010424	1.099511177	NA
SMED30027922	0.756922487	NA
SMED30007085	1.510060362	NA
SMED30026318	0.761653253	NA
SMED30018418	1.192152918	NA
SMED30019348	1.226708075	NA
SMED30029071	0.908306985	NA
SMED30028643	0.758642766	NA
SMED30016043	0.951583943	NA
SMED30009674	0.936471542	NA
SMED30027907	0.891104201	NA
SMED30014634	1.163292605	NA
SMED30001871	1.134468099	NA
SMED30011822	0.529845741	NA
SMED30021957	0.529845741	NA
SMED30013477	1.15565844	NA
SMED30020192	0.529845741	NA
SMED30001378	0.529845741	NA
SMED30022822	0.529845741	NA
SMED30007076	0.529845741	NA
SMED30021653	0.529845741	NA
SMED30002070	1.119282935	NA
SMED30029909	0.794768612	NA
SMED30033655	0.397384306	NA
SMED30031097	0.529845741	NA
SMED30001731	1.135856808	NA
SMED30009073	1.206178246	NA
SMED30021722	0.998631192	NA
SMED30028938	1.069854764	NA
SMED30008165	1.18079908	NA
SMED30009989	1.118365675	NA
SMED30024681	1.139865509	NA
SMED30001916	1.171946936	NA
SMED30023536	1.162560469	NA
SMED30031731	1.12845009	NA
SMED30026402	0.972422772	NA
SMED30003975	0.84958024	NA
SMED30005488	1.034460733	NA
SMED30025412	1.217517873	NA
SMED30021067	1.195798645	NA
SMED30017252	1.123581405	NA
SMED30001077	0.953722334	NA
SMED30003268	0.846044006	NA
SMED30033197	0.667605634	NA
SMED30001186	0.939966723	NA
SMED30034426	0.960583646	NA
SMED30030174	0.933129139	NA
SMED30009452	0.794768612	NA
SMED30014919	0.969443032	NA
SMED30026479	1.031260735	NA
SMED30025825	1.147286947	NA
SMED30013213	1.082805558	NA
SMED30012097	0.967823067	NA
SMED30004103	0.91587621	NA
SMED30025780	1.08418864	NA
SMED30010951	1.400306602	NA
SMED30014068	0.99819153	NA
SMED30035260	0.858862855	NA
SMED30013733	0.997356689	NA
SMED30010727	0.910927101	NA
SMED30014864	0.832614736	NA
SMED30011255	0.876283341	NA
SMED30026670	1.239839034	NA
SMED30024349	0.794768612	NA
SMED30021564	0.883076235	NA
SMED30023379	1.311368209	NA
SMED30026056	1.16566063	NA
SMED30034702	1.140139265	NA
SMED30017629	1.146436139	NA
SMED30000522	0.949202323	NA
SMED30035118	0.662307176	NA
SMED30006344	0.821260899	NA
SMED30022739	0.397384306	NA
SMED30030662	0.397384306	NA
SMED30028460	0.397384306	NA
SMED30012787	0.832614736	NA
SMED30002663	0.927230047	NA
SMED30022360	0.989974937	NA
SMED30017098	0.93979938	NA
SMED30013589	0.898845454	NA
SMED30022956	1.067671087	NA
SMED30019044	1.245137492	NA
SMED30026659	1.090626286	NA
SMED30014754	0.916489931	NA
SMED30032349	0.72251692	NA
SMED30016139	0.794768612	NA
SMED30031461	1.309030655	NA
SMED30023113	1.402532844	NA
SMED30001234	1.124029894	NA
SMED30035090	0.769130915	NA
SMED30011644	0.993460765	NA
SMED30013384	0.940048896	NA
SMED30009176	0.914908053	NA
SMED30018174	0.758642766	NA
SMED30018479	0.725658298	NA
SMED30016328	1.192152918	NA
SMED30001636	0.922662411	NA
SMED30025634	0.874245473	NA
SMED30024931	0.891523051	NA
SMED30025071	0.884742417	NA
SMED30015546	0.879318464	NA
SMED30008035	0.794768612	NA
SMED30014292	0.883076235	NA
SMED30030013	1.015807881	NA
SMED30001545	1.026742198	NA
SMED30020199	1.085810638	NA
SMED30028965	0.825936008	NA
SMED30031120	1.118731436	NA
SMED30020227	1.000011055	NA
SMED30021396	0.915711661	NA
SMED30015678	1.059691482	NA
SMED30006533	0.890435204	NA
SMED30002828	0.93298924	NA
SMED30013825	0.950965911	NA
SMED30023154	1.412921976	NA
SMED30021474	0.875592538	NA
SMED30035175	1.192152918	NA
SMED30034347	1.354050227	NA
SMED30013471	0.979468359	NA
SMED30001294	1.159662377	NA
SMED30028183	0.725658298	NA
SMED30008856	0.858350101	NA
SMED30003562	1.135383731	NA
SMED30023423	1.372782147	NA
SMED30027266	1.248922104	NA
SMED30011213	1.185743493	NA
SMED30018526	1.288813965	NA
SMED30029509	1.077284017	NA
SMED30026478	0.995944416	NA
SMED30017784	1.986921529	NA
SMED30011998	1.986921529	NA
SMED30017611	1.986921529	NA
SMED30007740	1.986921529	NA
SMED30015249	1.986921529	NA
SMED30003472	0.975667437	NA
SMED30034968	1.229999042	NA
SMED30020132	0.967886527	NA
SMED30013367	1.119674019	NA
SMED30025526	1.280460541	NA
SMED30029026	1.014400219	NA
SMED30026678	0.824204486	NA
SMED30014179	1.141780259	NA
SMED30025911	1.245853499	NA
SMED30019875	1.154392418	NA
SMED30034693	1.090814226	NA
SMED30002367	1.113757374	NA
SMED30030666	1.362460477	NA
SMED30015908	0.858350101	NA
SMED30015296	1.158638578	NA
SMED30023155	0.923445435	NA
SMED30030157	0.878428466	NA
SMED30031138	0.971383859	NA
SMED30034937	1.248922104	NA
SMED30028817	0.816845518	NA
SMED30000043	0.899343429	NA
SMED30002500	0.983999233	NA
SMED30030302	2.06639839	NA
SMED30024391	1.47599885	NA
SMED30005741	1.111480916	NA
SMED30017055	1.243985653	NA
SMED30025272	0.686391074	NA
SMED30017885	1.5012296	NA
SMED30018573	0.883076235	NA
SMED30005571	1.080070165	NA
SMED30026097	1.106474576	NA
SMED30001876	1.138845267	NA
SMED30028510	0.914582975	NA
SMED30008618	0.794768612	NA
SMED30025119	0.743493217	NA
SMED30014821	0.752938685	NA
SMED30005977	1.130016462	NA
SMED30029370	1.134929577	NA
SMED30003171	0.872037782	NA
SMED30013031	1.112225763	NA
SMED30035255	0.84958024	NA
SMED30006068	0.818852509	NA
SMED30026236	1.17845001	NA
SMED30025570	1.130811716	NA
SMED30016397	0.876986054	NA
SMED30003496	0.983999233	NA
SMED30029443	0.932749273	NA
SMED30032311	1.589537223	NA
SMED30019771	0.90073776	NA
SMED30020640	1.117283411	NA
SMED30004032	1.076034127	NA
SMED30011246	0.922622693	NA
SMED30025277	0.794768612	NA
SMED30018511	0.821260899	NA
SMED30004459	1.209062888	NA
SMED30030377	1.173229855	NA
SMED30011580	0.925944014	NA
SMED30008655	0.84444165	NA
SMED30019748	0.967987412	NA
SMED30024908	1.160780472	NA
SMED30005293	1.589537223	NA
SMED30019696	1.589537223	NA
SMED30017167	1.030421537	NA
SMED30007646	1.010768443	NA
SMED30032272	0.929178009	NA
SMED30005209	0.864895254	NA
SMED30022328	1.163611503	NA
SMED30003716	0.87046086	NA
SMED30023085	1.136111541	NA
SMED30033656	0.910371319	NA
SMED30013172	1.276446558	NA
SMED30026860	0.902169775	NA
SMED30003027	0.851537798	NA
SMED30007140	1.907444668	NA
SMED30019253	0.794768612	NA
SMED30014374	0.755030181	NA
SMED30005693	1.748490946	NA
SMED30032114	2.384305835	NA
SMED30027419	1.129601684	NA
SMED30004277	2.06639839	NA
SMED30016341	1.748490946	NA
SMED30002934	1.589537223	NA
SMED30033227	1.069758551	NA
SMED30019323	1.589537223	NA
SMED30028792	1.589537223	NA
SMED30010092	1.324614353	NA
SMED30015871	1.16526225	NA
SMED30014151	0.725658298	NA
SMED30001084	0.836598539	NA
SMED30023042	0.850541848	NA
SMED30035970	1.192152918	NA
SMED30013884	0.643384114	NA
SMED30026268	1.199944767	NA
SMED30028099	0.914908053	NA
SMED30018177	0.862121884	NA
SMED30034765	0.93298924	NA
SMED30035956	0.93330626	NA
SMED30000706	1.108979458	NA
SMED30025771	0.817476286	NA
SMED30005236	0.959784128	NA
SMED30015103	1.145401823	NA
SMED30035284	0.973723134	NA
SMED30005605	0.922957097	NA
SMED30001400	0.896848984	NA
SMED30009657	1.47599885	NA
SMED30002977	1.589537223	NA
SMED30028023	1.261263232	NA
SMED30034597	0.725658298	NA
SMED30021440	1.406129082	NA
SMED30012496	1.324614353	NA
SMED30001396	0.794768612	NA
SMED30017211	0.958460792	NA
SMED30017754	0.983999233	NA
SMED30031331	0.908306985	NA
SMED30021404	0.87118867	NA
SMED30021247	0.766384018	NA
SMED30027686	1.176257545	NA
SMED30019396	1.316335513	NA
SMED30004269	1.275812771	NA
SMED30033084	2.384305835	NA
SMED30003852	1.986921529	NA
SMED30004361	1.986921529	NA
SMED30019733	1.986921529	NA
SMED30010822	1.986921529	NA
SMED30027027	1.986921529	NA
SMED30020840	2.384305835	NA
SMED30035029	1.195608433	NA
SMED30002350	2.384305835	NA
SMED30003791	1.986921529	NA
SMED30008743	1.986921529	NA
SMED30002214	1.986921529	NA
SMED30005074	2.384305835	NA
SMED30001662	1.986921529	NA
SMED30017557	2.384305835	NA
SMED30016176	1.986921529	NA
SMED30012615	1.986921529	NA
SMED30010372	1.986921529	NA
SMED30000107	2.384305835	NA
SMED30034864	1.854460094	NA
SMED30010746	1.986921529	NA
SMED30033065	1.986921529	NA
SMED30007543	1.986921529	NA
SMED30011509	0.993460765	NA
SMED30026242	1.986921529	NA
SMED30014855	1.986921529	NA
SMED30012143	1.986921529	NA
SMED30006368	1.986921529	NA
SMED30013192	1.986921529	NA
SMED30002904	2.384305835	NA
SMED30023823	2.384305835	NA
SMED30034608	1.986921529	NA
SMED30012438	2.384305835	NA
SMED30029317	1.986921529	NA
SMED30006784	1.139046259	NA
SMED30007592	0.843427914	NA
SMED30021094	1.147999106	NA
SMED30017727	1.35110664	NA
SMED30006780	0.914908053	NA
SMED30006465	3.179074447	NA
SMED30023737	2.384305835	NA
SMED30034838	2.384305835	NA
SMED30020458	2.384305835	NA
SMED30029689	0.794768612	NA
SMED30008795	1.215528465	NA
SMED30006150	0.7506148	NA
SMED30000562	1.126910718	NA
SMED30013641	0.98787096	NA
SMED30010386	0.635814889	NA
SMED30020386	0.934692663	NA
SMED30021275	1.180634532	NA
SMED30001292	0.752938685	NA
SMED30033782	1.141576733	NA
SMED30022033	0.794768612	NA
SMED30007722	0.918399285	NA
SMED30009749	0.808239266	NA
SMED30030700	0.872942573	NA
SMED30011709	0.711108758	NA
SMED30005237	0.711108758	NA
SMED30026411	1.089796354	NA
SMED30010017	1.10508557	NA
SMED30015697	1.081602396	NA
SMED30032833	1.283856988	NA
SMED30004067	1.039822267	NA
SMED30021387	1.172768317	NA
SMED30025558	0.851537798	NA
SMED30021477	1.139168343	NA
SMED30026515	1.024485785	NA
SMED30020908	0.87118867	NA
SMED30014307	1.137041225	NA
SMED30026020	1.016518866	NA
SMED30026199	0.992545133	NA
SMED30027242	1.589537223	NA
SMED30008774	1.47599885	NA
SMED30025226	1.39084507	NA
SMED30015846	1.158905625	NA
SMED30003438	0.917670974	NA
SMED30007637	0.550224423	NA
SMED30011723	0.772691706	NA
SMED30030533	0.650265228	NA
SMED30016293	1.152414487	NA
SMED30025407	1.154142245	NA
SMED30004743	1.17845001	NA
SMED30006362	1.127462449	NA
SMED30003949	0.959118911	NA
SMED30017476	1.589537223	NA
SMED30030459	1.35110664	NA
SMED30025001	1.238904012	NA
SMED30025527	1.412921976	NA
SMED30006319	1.132968021	NA
SMED30035457	0.681230239	NA
SMED30031167	0.994596148	NA
SMED30030030	0.855904659	NA
SMED30006412	0.886472682	NA
SMED30013160	1.093553804	NA
SMED30022260	0.931960812	NA
SMED30035041	1.105863754	NA
SMED30012044	1.254897808	NA
SMED30008864	0.978176753	NA
SMED30023598	0.898845454	NA
SMED30027524	0.868947015	NA
SMED30033839	0.97915493	NA
SMED30006210	0.745095573	NA
SMED30020291	0.826559356	NA
SMED30022253	1.062099872	NA
SMED30003359	1.001408451	NA
SMED30030679	0.596076459	NA
SMED30031236	0.701266422	NA
SMED30004043	0.924946229	NA
SMED30029502	0.794768612	NA
SMED30033603	0.794768612	NA
SMED30011349	0.596076459	NA
SMED30016010	0.794768612	NA
SMED30006963	1.154663832	NA
SMED30023292	0.794768612	NA
SMED30005377	0.7506148	NA
SMED30004055	0.706460988	NA
SMED30000856	0.748017517	NA
SMED30014972	0.745095573	NA
SMED30012514	0.832614736	NA
SMED30006018	0.748017517	NA
SMED30017072	3.179074447	NA
SMED30015090	3.973843058	NA
SMED30018531	3.179074447	NA
SMED30033335	0.918951207	NA
SMED30005348	3.179074447	NA
SMED30016352	0.943323492	NA
SMED30029821	1.133999117	NA
SMED30016322	1.130024988	NA
SMED30008668	1.065808707	NA
SMED30001991	1.104655456	NA
SMED30030407	1.171237954	NA
SMED30034856	1.110760951	NA
SMED30005863	0.834113592	NA
SMED30022602	1.137774012	NA
SMED30034165	0.902795413	NA
SMED30029488	1.218645205	NA
SMED30017871	1.119002573	NA
SMED30033275	0.997942542	NA
SMED30006573	0.947099262	NA
SMED30014491	0.936060809	NA
SMED30022242	0.991733007	NA
SMED30021909	1.266662475	NA
SMED30024756	0.943787726	NA
SMED30010234	0.794768612	NA
SMED30031546	0.932636636	NA
SMED30028204	0.852922413	NA
SMED30003684	1.142479879	NA
SMED30024636	0.886472682	NA
SMED30014152	1.248922104	NA
SMED30033787	1.014015125	NA
SMED30022650	0.860999329	NA
SMED30034773	1.107363978	NA
SMED30027868	1.018691514	NA
SMED30003690	0.397384306	NA
SMED30023341	0.904140439	NA
SMED30010976	1.130896048	NA
SMED30024655	1.074743918	NA
SMED30026564	1.124853962	NA
SMED30007728	0.937826962	NA
SMED30021206	0.936410542	NA
SMED30035571	1.115033837	NA
SMED30010394	1.089702276	NA
SMED30029204	0.496730382	NA
SMED30009419	0.596076459	NA
SMED30018534	1.137609974	NA
SMED30001290	0.826559356	NA
SMED30017204	0.909800911	NA
SMED30029053	1.192152918	NA
SMED30032505	1.150418493	NA
SMED30023097	1.151475784	NA
SMED30001230	0.913286738	NA
SMED30014355	0.794768612	NA
SMED30033592	1.012975172	NA
SMED30003406	1.986921529	NA
SMED30032255	1.078614544	NA
SMED30025267	1.018297284	NA
SMED30003354	1.097927773	NA
SMED30015423	0.868358298	NA
SMED30026319	1.25624716	NA
SMED30000292	1.589537223	NA
SMED30023806	1.589537223	NA
SMED30004727	0.887491616	NA
SMED30022133	0.794768612	NA
SMED30016964	1.129408027	NA
SMED30028164	0.701266422	NA
SMED30018782	0.745095573	NA
SMED30001497	1.854460094	NA
SMED30010013	1.218645205	NA
SMED30015153	1.589537223	NA
SMED30007091	0.920258392	NA
SMED30013244	1.207320257	NA
SMED30025562	0.890688961	NA
SMED30034193	1.237754395	NA
SMED30008066	0.556338028	NA
SMED30029563	1.133869886	NA
SMED30012210	1.085299141	NA
SMED30000517	1.164019515	NA
SMED30022163	1.445033839	NA
SMED30035348	1.16849909	NA
SMED30004048	0.927230047	NA
SMED30032088	0.317907445	NA
SMED30016791	0.883076235	NA
SMED30028487	1.101009728	NA
SMED30028925	0.896953147	NA
SMED30030395	0.924821657	NA
SMED30023732	1.26227956	NA
SMED30003965	1.077551451	NA
SMED30022332	0.874245473	NA
SMED30026661	0.923650008	NA
SMED30022340	1.192152918	NA
SMED30033709	1.092806841	NA
SMED30007858	0.860999329	NA
SMED30017631	0.888270801	NA
SMED30030558	0.701266422	NA
SMED30015404	0.596076459	NA
SMED30007358	0.476861167	NA
SMED30018324	0.476861167	NA
SMED30018559	0.476861167	NA
SMED30031224	0.596076459	NA
SMED30017367	1.11764336	NA
SMED30008493	0.596076459	NA
SMED30021473	0.596076459	NA
SMED30011274	0.596076459	NA
SMED30005336	0.927230047	NA
SMED30014964	0.940005515	NA
SMED30009983	1.267845166	NA
SMED30008509	1.081768388	NA
SMED30012510	0.918021498	NA
SMED30031741	0.794768612	NA
SMED30026475	1.149792154	NA
SMED30019053	0.762977867	NA
SMED30022421	0.860999329	NA
SMED30014092	0.858350101	NA
SMED30025906	0.84444165	NA
SMED30025653	0.82788397	NA
SMED30023606	0.993460765	NA
SMED30011594	0.851537798	NA
SMED30029557	0.960080483	NA
SMED30010181	1.206870855	NA
SMED30023566	0.745095573	NA
SMED30020215	0.701266422	NA
SMED30019526	1.07317558	NA
SMED30014233	0.688799463	NA
SMED30025388	0.906184772	NA
SMED30007936	0.94871028	NA
SMED30011667	1.372782147	NA
SMED30007717	1.303420523	NA
SMED30010691	0.794768612	NA
SMED30002151	1.140114497	NA
SMED30018503	0.855904659	NA
SMED30012878	1.355781749	NA
SMED30023643	1.044553032	NA
SMED30024912	1.030635425	NA
SMED30029784	1.123401307	NA
SMED30003086	1.0589869	NA
SMED30004568	0.939271996	NA
SMED30021924	1.132545272	NA
SMED30019442	0.888270801	NA
SMED30009509	0.908306985	NA
SMED30030550	1.066347836	NA
SMED30008623	0.433510152	NA
SMED30010286	1.086486291	NA
SMED30026631	1.310294198	NA
SMED30031065	0.945674044	NA
SMED30000152	1.430583501	NA
SMED30032419	0.940932954	NA
SMED30016689	1.096053445	NA
SMED30015750	1.128183737	NA
SMED30030702	0.737999425	NA
SMED30028624	0.911646349	NA
SMED30000305	0.977877066	NA
SMED30011992	0.733632565	NA
SMED30016212	2.384305835	NA
SMED30014747	2.384305835	NA
SMED30027505	2.384305835	NA
SMED30016919	3.179074447	NA
SMED30017780	1.192152918	NA
SMED30018398	2.384305835	NA
SMED30022977	3.179074447	NA
SMED30028998	2.384305835	NA
SMED30010066	2.384305835	NA
SMED30001397	2.384305835	NA
SMED30030027	2.384305835	NA
SMED30014448	1.192152918	NA
SMED30021201	2.384305835	NA
SMED30030622	1.192152918	NA
SMED30017186	1.192152918	NA
SMED30005203	2.384305835	NA
SMED30028675	3.179074447	NA
